,url,title,sentiment_mean,num_tweets
0,http://www.cnn.com/2016/01/06/politics/ted-cruz-birthplace-donald-trump/index.html,Ted Cruz dismisses Trump's 'political noise' over Canadian birth,0.0484848469496,165
1,http://www.huffingtonpost.com/michael-b-keegan/the-deafening-silence-of_b_8924170.html,The Deafening Silence of the GOP Contenders on Trump's Ad,-0.0588235296309,51
2,http://www.npr.org/2016/01/17/463371479/are-trump-s-values-consistent-with-evangelicals,Are Trump's Values Consistent With Evangelicals?,0.0,36
3,http://www.politico.com/story/2016/01/russell-moore-trump-217939,Evangelical leader blasts Falwell for hosting Trump,0.727272748947,33
4,http://www.cnn.com/2016/01/20/politics/climate-data-hottest-year-2016-elections-bernie-sanders/index.html,Sanders spotlights new climate data: 'The debate is over',0.0714285746217,28
5,http://www.politico.com/story/2016/01/megyn-kelly-donald-trump-218305,"Before withdrawal, Megyn Kelly praised Donald Trump",1.0,25
6,http://www.cnn.com/2016/01/20/politics/donald-trump-sarah-palin-michael-glassner/index.html,Key aide may have cemented Donald Trump-Sarah Palin union,0.228571429849,35
7,http://www.cnn.com/2016/02/02/politics/donald-trump-iowa-new-hampshire/index.html,Donald Trump says he did 'very well' in Iowa,0.0,141
8,http://www.cnn.com/2016/02/02/politics/marco-rubio-new-hampshire-2016/index.html,Rubio: Trump's debate no-show may have helped me in Iowa,0.125,16
9,http://www.cnn.com/2016/02/04/politics/bernie-sanders-jewish-new-hampshire-primary/index.html,Bernie Sanders could be first Jewish candidate to win primary,0.785714268684,42
10,http://www.cnn.com/2016/02/08/politics/donald-trump-bernie-sanders-new-hampshire-poll/index.html,Poll: Trump leads ahead of New Hampshire's vote,0.807692289352,52
11,http://www.cnn.com/2016/02/02/opinions/cruz-trump-rubio-clinton-in-iowa-gergen/index.html,Who won Iowa? Revenge of the outsiders,0.899999976158,10
12,http://www.cnn.com/2016/02/04/politics/hillary-clinton-bernie-sanders-progressive-fight/index.html,"Bernie Sanders, Hillary Clinton: What progressive means",0.0270270276815,37
13,http://www.cnn.com/2016/02/06/politics/ted-cruz-super-pac/index.html,Who's funding this pro-Ted Cruz super PAC?,1.0,82
14,http://www.cnn.com/2016/02/13/politics/cnn-republican-town-halls-south-carolina/index.html,CNN to hold 2 GOP town halls in S.C.,0.694444417953,108
15,http://www.cnn.com/2016/02/17/politics/bernie-sanders-2016-denmark-democratic-socialism/index.html,The truth behind Bernie Sanders' utopia,0.940397322178,151
16,http://www.cnn.com/2016/02/07/politics/us-presidential-election-candidates-feng-shui/index.html,2016 election: Feng shui expert gives her take,0.925925910473,27
17,http://www.foxnews.com/world/2016/02/18/pope-tells-trump-building-walls-not-christian-on-way-back-to-walled-in-vatican.html,"Pope, Trump spar whether wall 'not Christian' &#8212; yet Vatican has its walls",0.0149253727868,134
19,http://www.cnn.com/2016/03/06/politics/bernie-sanders-republican-debates-mental-health/index.html,Bernie Sanders: GOP debates proof 'we need to invest' in mental health,0.151515156031,33
20,http://www.cnn.com/2016/03/12/politics/hillary-clinton-donald-trump-chicago-protests/index.html,Clinton on Trump's 'divisive' rhetoric: 'That's political arson',-0.846590936184,176
21,http://www.cnn.com/2016/03/09/politics/donald-trump-anderson-cooper-primary-florida-ohio/index.html,Donald Trump: 'It's over' if I win Ohio and Florida,-0.184466019273,103
22,http://www.foxnews.com/politics/2016/03/15/fox-news-projects-clinton-wins-north-carolina-florida-ohio.html,"HILLARY SWEEPS SOUTH Clinton wins Ohio, adds Florida, North Carolina",0.969696998596,66
23,http://www.cnn.com/2016/04/08/politics/ben-carson-donald-trump-twitter-problem/index.html,Carson: Trump worried about his Twitter 'problem',0.00884955748916,113
24,http://www.cnn.com/2016/01/06/politics/ted-cruz-immigration-2016-election/index.html,Ted Cruz's immigration reversal,0.0333333350718,180
25,http://www.cnn.com/2016/01/16/politics/bernie-sanders-south-carolina-democratic-debate/index.html,Why Sanders has to expand base,0.328859061003,149
26,http://money.cnn.com/2016/01/26/media/donald-trump-ted-cruz-debate/index.html,Ted Cruz invites Donald Trump to go mano a mano in debate,0.845070421696,71
27,http://www.politico.com/story/2016/02/rand-paul-campaign-collapse-218716,Inside Rand Paul's slow-motion collapse,-0.699999988079,10
28,http://www.cnn.com/2016/01/30/politics/terry-branstad-chris-christie-iowa/index.html,Iowa Gov. Terry Branstad to campaign with Chris Christie,0.15000000596,20
29,http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",0.0,12
30,http://www.cnn.com/2016/02/11/politics/democratic-debate-things-to-watch/index.html,5 things to watch: Thursday's Democratic debate,0.0208333339542,48
31,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,Hillary Clinton hopes for strong Latino turnout in Nevada,0.803278684616,61
32,http://www.cnn.com/2016/02/29/politics/donald-trump-event-protest-rally/index.html,Trump rally interrupted by protests,-0.479999989271,225
33,http://www.cnn.com/2016/03/05/politics/louis-ck-donald-trump-adolf-hitler/index.html,Louis C.K.: Trump used to be funny,0.718390822411,174
35,http://www.cnn.com/2016/03/06/politics/puerto-rico-maine-results/index.html,CNN projects: Rubio wins Puerto Rico GOP primary,1.0,64
36,http://www.cnn.com/2016/03/16/politics/primary-election-2016-takeaways/index.html,Primary election results: 5 takeaways from Super Tuesday 3,0.948148131371,135
37,http://www.cnn.com/2016/03/14/politics/mark-burns-bernie-sanders-donald-trump/index.html,Pro-Trump pastor: Sanders 'gotta get saved',1.0,56
38,http://www.cnn.com/2016/03/15/politics/ted-cruz-mitch-mcconnell-super-tuesday/index.html,Cruz urged to apologize for attacks against McConnell,-0.126126125455,111
39,http://www.cnn.com/2016/03/23/politics/primary-election-2016-takeaways/index.html,Primary election results: 5 takeaways from Western Tuesday,0.125,24
40,http://www.cnn.com/2016/01/08/politics/charles-koch-financial-times-interview/index.html,Koch brother: Trump plan would 'destroy free society',-0.893805325031,226
41,http://www.foxnews.com/entertainment/2016/04/25/megyn-kelly-will-interview-donald-trump-on-fox-tv-special.html,"KELLY, TRUMP SIT DOWN Host to interview GOP candidate on Fox special",0.0243902429938,41
43,http://www.cnn.com/2016/01/11/opinions/castellanos-having-fun-campaigns/index.html,A scary thought for the GOP establishment,-0.347826093435,23
44,http://www.cnn.com/2016/01/11/politics/joe-biden-bernie-sanders-hillary-clinton-income-inequality/index.html,Biden praises Sanders on income inequality,0.852575480938,563
45,http://www.politico.com/story/2016/01/hillary-clinton-emails-state-department-denies-mess-217461,State Dept. denies that Clinton email releases are a 'mess',-0.136363640428,22
46,http://www.cnn.com/2016/01/11/politics/ben-carson-ted-cruz-sam-pimm-defect/index.html,Carson NH PAC staff defects to Cruz,1.0,72
47,http://www.cnn.com/2016/01/20/politics/ben-carson-barry-bennett-doug-watts/index.html,Ex-Carson aide: 'He's not comfortable with homosexuality',1.0,67
48,http://www.cnn.com/2016/01/21/politics/sam-clovis-trump-faith/index.html,Trump aide: He's a 'person of deep faith',0.434782594442,92
49,http://www.cnn.com/2016/01/21/politics/ted-cruz-senate-revolt/index.html,"GOP senators: If Cruz wins, we lose",0.691876769066,357
50,http://www.cnn.com/2016/01/28/politics/donald-trump-ted-cruz-anti-establishment/index.html,From Ivy League to outsiders,0.0277777779847,144
51,http://www.cnn.com/2016/01/25/politics/donald-trump-establishment-2016/index.html,Trump: Establishment 'coming on line' with me,0.00990098994225,101
52,http://www.cnn.com/2016/02/07/politics/republican-debate-takeaways/index.html,5 takeaways from the Republican debate,-0.128205135465,273
53,http://www.cnn.com/2016/02/19/politics/republican-town-hall-recap/index.html,5 takeaways from the CNN Republican town hall,0.171717166901,99
54,http://www.foxnews.com/politics/2016/02/27/in-fresh-attacks-rubio-takes-on-trump-tries-to-hold-onto-post-debate-bounce.html,HITTING BACK  Rubio tries to ride debate wave in new Trump attacks,0.157894730568,38
55,http://www.cnn.com/2016/02/29/politics/marco-rubio-undecided-voters-super-tuesday/index.html,Are there enough late-deciders to save Rubio?,0.785714268684,14
56,http://www.cnn.com/2016/02/27/politics/john-kasich-donald-trump-ohio/index.html,Kasich vows to beat Trump in Ohio,0.0,54
57,http://www.cnn.com/2016/03/14/politics/marco-rubio-florida-advertising/index.html,Rubio TV ads gone after Florida,1.0,32
58,https://www.washingtonpost.com/news/the-fix/wp/2016/03/24/donald-trump-is-not-beating-hillary-clinton-in-the-polls-no-matter-how-many-times-he-says-it/,"Donald Trump is not beating Hillary Clinton in the polls, no matter how many times he says it",0.852713167667,129
59,http://www.cnn.com/2016/03/31/politics/donald-trump-abortion-hillary-clinton-bernie-sanders/index.html,Clinton uses Trump's abortion comments to hit Sanders,-0.142857149243,14
60,http://www.cnn.com/2016/03/19/politics/trump-delegate-math-contested-convention/index.html,The long and winding road to the Republican nomination,0.24571429193,175
61,http://www.foxnews.com/politics/2016/04/06/wisconsin-reset-after-primary-victory-cruz-claims-turning-point-in-gop-race.html,"WISCONSIN RESET? After win, Cruz claims 'turning point' in GOP race",1.0,77
62,http://www.cnn.com/2016/04/06/politics/wisconsin-primary-election-2016-takeaways/index.html,Wisconsin primary: 5 takeaways,0.991999983788,125
63,http://www.cnn.com/2016/04/24/politics/ted-cruz-john-kasich-join-forces-to-stop-donald-trump/index.html,"Cruz, Kasich join forces to stop Trump",0.442196518183,346
64,http://www.foxnews.com/politics/2016/04/25/cruz-kasich-campaign-announce-collaboration-to-deny-trump-delegates.html,"DOUBLE-TEAMING TRUMP Cruz, Kasich to coordinate campaigns to stop Trump",0.824175834656,91
65,http://www.cnn.com/2016/02/06/politics/republican-debate-fact-check/index.html,Fact checking the Republican debate,0.24137930572,29
66,http://www.foxnews.com/politics/2016/01/12/clinton-sharpens-attacks-as-loses-ground-in-iowa-nh.html,"HILLARY IN TROUBLE?  Attacks Sanders, Obama to try boosting candidacy",-0.0112359551713,89
67,http://www.foxnews.com/politics/2016/01/05/trump-joins-air-wars-with-hard-hitting-spot-but-will-his-blitz-matter.html,"MEDIA BUZZ: Trump joins air wars with hard-hitting spot, but will his ad blitz matter? - Campaigns ramp up in final stretch to Iowa, NH - Trump criticized for campaign ad showing &lsquo;southern border&rsquo; using footage of Morocco - CAMPAIGN 2016 LIVE BLOG",0.203703701496,54
68,http://www.politico.com/story/2016/01/ted-cruz-anti-trump-217836,Cruz plotting new attacks on Trump,-0.0266666673124,75
69,http://www.cnn.com/2016/01/15/politics/republican-debate-2016-recap/index.html,Republican debate: 6 takeaways,0.606060624123,165
70,http://www.cnn.com/2016/01/14/politics/republican-debate-2016-highlights/index.html,"Republican debate: GOP takes the stage as Trump, Cruz jockey for first in Iowa",0.194736838341,190
71,http://www.cnn.com/2016/01/20/politics/bob-dole-ted-cruz-donald-trump/index.html,Why Dole now?,0.0265486724675,113
72,http://money.cnn.com/2016/01/29/media/donald-trump-veterans-event/index.html,Donald Trump and Fox News: A media spectacle,-0.361111104488,36
73,http://www.cnn.com/2016/01/29/politics/marco-rubio-pledge-donald-trump-embarrass/index.html,Marco Rubio to voters: 'I will never embarrass you',0.635658919811,129
74,http://www.cnn.com/2016/02/05/politics/donald-trump-snow-new-hampshire-town-hall/index.html,Donald Trump blames snow for cancelled New Hampshire town hall,-0.419047623873,105
75,http://blogs.wsj.com/washwire/2016/02/07/trump-leads-gop-by-wide-margin-in-poll/,Trump Leads GOP by Wide Margin in Poll,1.0,31
76,http://www.politico.com/blogs/live-from-des-moines/2016/01/how-long-did-they-speak-218368,How long did they speak?,0.423076927662,26
77,http://www.cnn.com/2016/02/13/politics/republican-debate-things-to-watch/index.html,Republican debate: 5 things to watch,0.0128205129877,156
78,http://www.cnn.com/2016/02/14/politics/marco-rubio-ted-cruz-lies/index.html,Marco Rubio accuses Ted Cruz of lying,-0.136363640428,176
79,http://www.cnn.com/2016/02/29/politics/trump-clinton-dominant-as-super-tuesday-looms/index.html,"Trump, Clinton dominant as Super Tuesday looms",0.800000011921,85
80,http://www.cnn.com/2016/03/01/politics/newt-gingrich-donald-trump-kkk-messed-up/index.html,Gingrich: Trump 'messed up' but will survive KKK stumble,0.866666674614,15
81,http://www.foxnews.com/politics/2016/04/03/trump-acknowledges-bad-week-could-have-done-without-heidi-cruz-retweet.html,LESSON IN POLITICS Front-runner admits bad week as Wis. vote looms,-0.0869565233588,23
82,http://www.foxnews.com/opinion/2016/01/07/public-school-recruits-students-to-work-for-hillary-clinton-campaign.html,TODD STARNES School caught trying to get students to work for Hillary,-0.219672128558,305
83,http://www.cnn.com/2016/01/03/politics/donald-trump-bill-clinton-fair-game/index.html,"Sanders not dwelling on 'Bill Clinton's sex life,' but Trump won't let go",-0.619631886482,163
85,http://www.npr.org/2016/01/08/462345361/trump-in-vermont-i-would-love-to-run-against-bernie,Trump In Vermont: 'I Would Love To Run Against Bernie',0.870129883289,77
86,http://www.npr.org/2016/01/18/463446383/ted-cruz-to-make-17-stops-during-new-hampshire-bus-tour,Ted Cruz To Make 17 Stops During New Hampshire Bus Tour,-0.0625,16
87,http://www.politico.com/magazine/story/2016/01/2016-gop-primary-crazier-than-you-think-213542,Why the GOP Primary Could Be Even Crazier Than You Think,0.00621118023992,161
88,http://www.cnn.com/2016/01/22/politics/rand-paul-senate-seat-democrats-challenger/index.html,Democrats plot to take Paul's Senate seat,-0.20000000298,60
89,http://www.cnn.com/2016/01/21/politics/national-review-magazine-opposes-donald-trump/index.html,"National Review, conservative thinkers stand against Donald Trump",0.0384615398943,312
90,http://www.foxnews.com/politics/2016/01/26/democratic-hopefuls-make-their-pitches-at-last-town-hall-before-iowa-caucuses.html,LAST CHANCE TO SHINE Dems pitch voters at final major event before Iowa,1.0,21
91,http://www.npr.org/sections/thetwo-way/2016/01/23/464129029/donald-trump-i-could-shoot-somebody-and-i-wouldnt-lose-any-voters,"Donald Trump: I Could 'Shoot Somebody, And I Wouldn't Lose Any Voters'",-0.639175236225,97
92,http://www.cnn.com/2016/01/30/politics/iowa-jeb-bush-debate/index.html,Jeb Bush makes last-minute pitch to Iowa voters,0.0,30
93,http://www.npr.org/2016/02/03/465456103/new-hampshire-newspaper-publisher-trump-has-overturned-the-table,New Hampshire Newspaper Publisher: 'Trump Has Overturned The Table',1.0,68
94,http://www.cnn.com/2016/02/12/politics/donald-trump-ted-cruz-dishonest/index.html,Trump threatens to sue Cruz,-0.119791664183,192
95,http://www.cnn.com/2016/02/29/politics/donald-trump-gop-revolt/index.html,GOP's Trump revolt: Too little too late?,-0.149825781584,287
97,http://www.cnn.com/2016/02/26/politics/donald-trump-spelling-debate-tweet/index.html,"Trump misspells honor, choker on Twitter",0.604651153088,43
98,http://www.cnn.com/2016/03/10/politics/donald-trump-ohio-trade-pac/index.html,First on CNN: Anti-Trump PAC hits him on trade in Ohio,0.0267857145518,112
99,http://www.politico.com/story/2016/03/donald-trump-blames-bernie-sanders-rally-protests-220671,Trump blames Sanders for chaos at his rallies,-1.0,12
101,http://www.cnn.com/2016/03/13/politics/clinton-sanders-democratic-town-hall-duplicate-2/index.html,Hillary Clinton and Bernie Sanders ready to rumble,-0.885714292526,175
102,http://www.cnn.com/2016/03/17/politics/donald-trump-aipac-boycott-protest-rabbis-jewish-leaders/index.html,Rabbis to boycott Trump speech,-0.660256385803,156
103,http://www.cnn.com/2016/04/12/politics/trump-cruz-endorsement/index.html,Trump touts wrong evangelical leader as a supporter,0.189999997616,200
104,http://www.cnn.com/2016/04/27/politics/donald-trump-foreign-policy-speech/index.html,Trump to deliver foreign policy address in Washington,0.345794379711,214
105,http://www.foxnews.com/politics/2016/01/06/joe-biden-on-2016-decision-regret-it-every-day.html,Joe Biden on 2016 decision: 'I regret it every day',-0.0714285746217,70
106,http://www.politico.com/story/2016/01/georgia-republican-rep-lynn-westmoreland-to-retire-217466,Georgia Republican Rep. Lynn Westmoreland to retire,0.899999976158,20
107,http://www.foxnews.com/politics/2016/01/11/conservative-elite-sounding-bit-panicked-says-trump-will-destroy-gop.html,"MEDIA BUZZ: Conservative elite, sounding a bit panicked, says Trump will destroy GOP - Trump says Cruz should resolve citizenship issue - Carson prays with Clemson coach ahead of title game - CAMPAIGN 2016 LIVE BLOG",-0.797297298908,148
108,http://www.cnn.com/2016/01/18/opinions/roundup-sanders-clinton-omalley-january-debate/index.html,"For Democrats, it's the revolutionary vs. the pragmatist",0.490196079016,51
111,http://www.npr.org/2016/01/22/463929604/support-for-sen-marco-rubio-s-presidential-campaign-grows-on-capitol-hill,Support for Sen. Marco Rubio's Presidential Campaign Grows On Capitol Hill,0.909090936184,22
112,http://www.politico.com/story/2016/01/jeb-bush-marco-rubio-super-pac-218255,Bush super PAC takes aim at Rubio's credit card history,0.920000016689,25
113,http://www.foxnews.com/opinion/2016/02/02/trump-fever-has-broken-cruz-out-organized-him-heres-whats-next.html,IOWA ANALYSIS  Trump fever breaks as  Cruz out-organizes Donald,-0.03125,32
114,http://www.cnn.com/2016/02/01/politics/ben-carson-home-florida-iowa-caucuses/index.html,Ben Carson taking short break after Iowa caucuses,0.20000000298,20
115,http://www.cnn.com/2016/02/08/politics/clinton-shakeup-rumors-take-stock/index.html,Clinton on rumors: We'll take stock,-0.117647059262,68
116,http://www.cnn.com/2016/02/06/politics/new-hampshire-primary-republican-establishment/index.html,New Hampshire primary: The GOP establishment's bloodbath,0.839999973774,75
117,http://www.cnn.com/2016/02/10/politics/ted-cruz-donald-trump-seinfeld/index.html,Cruz campaign aide: Trump running 'the Seinfeld candidacy',0.107142858207,28
118,http://www.cnn.com/2016/02/14/politics/republican-debate-takeaways/index.html,5 takeaways from the GOP debate,0.0228136889637,263
120,http://www.cnn.com/2016/02/16/politics/2016-south-carolina-republican-war/index.html,GOP candidates at war in S.C.,0.685314714909,143
121,http://www.cnn.com/2016/02/29/politics/donald-trump-nascar-endorsements/index.html,"NASCAR CEO, drivers endorse Donald Trump",-0.739130437374,23
123,http://money.cnn.com/2016/03/10/news/trump-model-visas/index.html,"Trump's modeling agency broke immigration laws, attorneys say",0.675925910473,108
124,http://www.cnn.com/2016/03/07/politics/donald-trump-hillary-clinton-2016-election/index.html,Clinton supporters hope to use Trump's words to boost edge with women,0.958333313465,24
125,http://www.cnn.com/2016/03/12/opinions/trump-israel-policy-miller/index.html,Trump: Could he handle Israeli-Palestinian issue? (Opinion),-0.444444447756,18
126,http://www.cnn.com/2016/04/03/opinions/trump-mri-of-the-soul-opinion-david-axelrod/index.html,What the MRI of Donald Trump's soul reveals,-0.0274725276977,182
127,http://www.cnn.com/2016/04/04/politics/donald-trump-wisconsin-problems-scott-walker/index.html,Why Wisconsin hasn't warmed to Trump,0.279503107071,161
128,http://www.cnn.com/2016/04/05/politics/china-hillary-clinton-donald-trump/index.html,Why China may want Trump to win,0.963636338711,110
129,http://www.cnn.com/2016/01/07/politics/ted-cruz-citizenship-childhood/index.html,Classmate: Cruz checked on citizenship issue since childhood,0.0833333358169,12
130,http://www.cnn.com/2016/01/12/politics/barack-obama-hillary-clinton-2016-election/index.html,Obama hopes to pave way for Clinton with SOTU,0.473684221506,38
131,http://www.npr.org/2016/01/18/463528847/citing-two-corinthians-trump-struggles-to-make-the-sale-to-evangelicals,"Citing 'Two Corinthians,' Trump Struggles To Make The Sale To Evangelicals",-0.0117647061124,85
132,http://www.cnn.com/2016/01/21/politics/donald-trump-ted-cruz-republicans/index.html,Republican elders ask 'who's worse' for the GOP brand: Trump or Cruz,-0.867741942406,310
133,http://www.cnn.com/2016/01/13/politics/ted-cruz-donald-trump-citizenship-iowa-questions/index.html,Cruz: Trump is worried because he's losing in Iowa,-0.517857134342,56
134,http://www.politico.com/story/2016/01/donald-trump-cleveland-convention-republicans-brand-218297,Companies worry Trump-led convention could hurt brands,-0.0750000029802,40
135,http://www.cnn.com/2016/01/27/politics/jeb-bush-donald-trump-debate-boycott/index.html,Jeb Bush: Donald Trump's debate boycott will hurt him in Iowa,-1.0,23
136,http://www.politico.com/story/2016/01/ted-cruz-donald-trump-debate-iowa-218302,"With no Trump, Cruz goes from hunter to hunted",0.0317460335791,63
137,http://www.cnn.com/2016/02/07/opinions/five-questions-new-hampshire-zelizer/index.html,Is Trump for real? One question New Hampshire will answer,1.0,19
138,http://www.cnn.com/2016/02/06/politics/jeb-bush-isis-donald-trump/index.html,Jeb Bush on Donald Trump: 'The guy needs therapy',0.0,154
140,http://www.cnn.com/2016/02/05/politics/sanders-democratic-fundraisers/index.html,Sanders a prolific Dem fundraiser,0.14150942862,106
141,http://www.cnn.com/2016/02/06/politics/state-of-the-union-donald-trump-hillary-clinton-bernie-sanders/index.html,"'State of the Union' to host Trump, Clinton, Sanders",0.480769217014,104
142,http://www.cnn.com/2016/02/25/politics/rubio-republican-convention/index.html,Rubio prepares for brokered convention,0.023809524253,42
143,http://www.cnn.com/2016/02/24/politics/nevada-trump-cruz-rubio-super-tuesday/index.html,Ted Cruz and Marco Rubio battle it out as Trump wins again,0.642857134342,28
144,http://www.cnn.com/2016/02/23/politics/nevada-republican-caucus-results/index.html,Nevada caucus results: Trump poised for big night,0.401785701513,224
145,http://www.foxnews.com/politics/2016/02/29/rubio-cruz-and-clinton-aim-attacks-at-trump-ahead-super-tuesday.html,"RACE GETS PHYSICAL: Rubio's 'small hands', 'spray tan' jabs at Trump cap insult weekend on campaign trail",0.527777791023,36
146,http://www.cnn.com/2016/02/28/politics/hillary-clinton-memphis-churches/index.html,Clinton preaches 'love and kindness' at Memphis churches,1.0,15
147,http://www.cnn.com/2016/02/28/politics/marco-rubio-donald-trump-make-america-orange/index.html,"Rubio on Trump: 'He's not gonna make America great, he's gonna make America orange'",0.0344827584922,29
148,http://www.cnn.com/2016/03/06/politics/michigan-poll-donald-trump-hillary-clinton/index.html,"Poll: Trump, Clinton lead the way in Michigan",0.103448279202,29
149,http://www.cnn.com/2016/03/10/politics/best-quotes-republican-debate-miami/index.html,The most memorable quotes from the CNN GOP debate in Miami,0.851063847542,47
151,http://www.cnn.com/2016/03/08/politics/mitt-romney-marco-rubio-robocalls/index.html,Mitt Romney cuts get-out-the-vote robocalls for Marco Rubio,0.0,74
152,http://www.cnn.com/2016/03/21/politics/donald-trump-aipac-israel-conference/index.html,Donald Trump faces test on Middle East at pro-Israel gathering,0.310344815254,116
153,http://www.foxnews.com/politics/2016/04/03/trump-cruz-take-different-paths-saturday-but-stay-on-attack.html,"TRADING BARBS: Trump, Cruz in attack mode as Wis. primary nears",0.0,39
155,http://www.cnn.com/2016/04/25/politics/ted-cruz-john-kasich-donald-trump/index.html,Cruz-Kasich alliance: Will it work?,0.0137614682317,218
156,http://www.cnn.com/2016/04/25/politics/hillary-clinton-donald-trump/index.html,Clinton knocks Trump's lavish lifestyle,0.227941170335,136
157,http://www.cnn.com/2016/01/12/politics/hillary-clinton-bernie-sanders-income-inequality/index.html,"Clinton slams Sanders, Trump",0.0686274543405,102
158,http://www.cnn.com/2016/01/21/politics/barbara-bush-jeb-bush-video/index.html,Barbara Bush campaigns for Jeb,0.645569622517,79
159,http://www.cnn.com/2016/01/21/politics/hillary-clinton-bernie-sanders-foreign-policy/index.html,Clinton campaign casts Sanders as a foreign policy lightweight,0.384615391493,39
160,http://www.cnn.com/2016/01/14/politics/martin-omalley-qualifies-debate-democrat-2016-election/index.html,Martin O'Malley qualifies for next Democratic debate,-0.621621608734,37
161,http://www.cnn.com/2016/01/26/politics/donald-trump-republicans-democrats-political-prediction-market/index.html,Political Prediction Market: Trump leads GOP pack with 46% for nomination,0.115384615958,26
162,http://www.npr.org/2016/01/26/464375175/trump-hammers-birther-charge-dismisses-cruz-as-the-canadian,"Trump Hammers Birther Charge, Dismisses Cruz As 'The Canadian'",0.0285714287311,35
163,http://www.cnn.com/2016/01/24/politics/ip-forecast-the-other-trump-effect/index.html,How 'The Donald' is shaping the 2016 Democratic race,0.75,20
164,http://www.cnn.com/2016/01/24/politics/donald-trump-iowa-rivals/index.html,Trump presses forward with attacks in Iowa,0.0689655169845,29
165,http://www.cnn.com/2016/01/27/politics/donald-trump-pew-religion-poll-atheists/index.html,"Pew poll: Trump, Clinton seen as least religious candidates",0.0857142880559,35
166,http://www.politico.com/story/2016/01/michael-bloomberg-presidential-trial-balloon-gop-reaction-218150,Bloomberg trial balloon has Republicans laughing,0.0480000004172,125
167,https://www.washingtonpost.com/opinions/marco-rubio-and-bernie-sanders-were-the-real-winners-in-iowa/2016/02/02/470947a8-c978-11e5-a7b2-5a2f824b02c9_story.html,Marco Rubio and Bernie Sanders were the real winners in Iowa,0.0975609719753,41
168,http://www.cnn.com/2016/02/03/politics/chris-christie-hillary-clinton-rear-end/index.html,Chris Christie on Hillary Clinton: I'll 'beat her rear end',0.0,22
169,http://www.cnn.com/2016/02/02/opinions/trump-is-a-loser-dantonio/index.html,Donald Trump is a loser (Opinion),-1.0,46
171,http://www.foxnews.com/opinion/2016/02/20/america-could-be-looking-at-trump-clinton-contest.html,"CAMPAIGN 2016 OPINION Could we be looking at a Trump, Clinton contest?",0.0,74
172,http://www.cnn.com/2016/02/19/politics/ted-cruz-south-carolina-super-tuesday/index.html,Ted Cruz worry: Big South Carolina loss equals bad Super Tuesday,-0.885245919228,61
173,http://www.cnn.com/2016/02/18/politics/donald-trump-ted-cruz-poll-cbs/index.html,"Poll: Trump on top, Cruz and Rubio trail",1.0,48
174,http://www.foxnews.com/politics/2016/02/18/gun-rights-battle-heats-up-in-gop-primary.html,BALLOTS AND BULLETS: Gun rights battle heats up GOP primary race,-0.753086447716,81
175,http://www.cnn.com/2016/02/25/politics/best-quotes-republican-debate-houston/index.html,The most memorable quotes of the CNN Republican debate,0.769230782986,52
176,http://www.cnn.com/2016/02/25/politics/republican-debate-highlights/index.html,Republicans gather for high-stakes debate before Super Tuesday,0.109022557735,266
177,http://www.cnn.com/2016/03/07/politics/florida-poll-donald-trump-marco-rubio/index.html,Florida poll: Trump leads Rubio,-0.038834951818,103
178,http://www.cnn.com/2016/03/06/politics/nancy-reagan-dies-political-reaction/index.html,Political world mourns Nancy Reagan,0.0,39
179,http://www.cnn.com/2016/03/11/politics/cnn-miami-gop-debate-in-gifs/index.html,CNN's Republican debate in GIFs,0.304347813129,23
180,http://www.cnn.com/2016/03/10/politics/trump-cruz-republican-leaders/index.html,"Donald Trump or Ted Cruz? GOP leaders shake their heads, prepare to choose",0.0599999986589,50
181,http://www.cnn.com/2016/03/11/politics/john-kasich-ohio-donald-trump/index.html,Inside John Kasich's plan to beat Donald Trump in Ohio,0.0,43
182,http://www.cnn.com/2016/03/15/politics/marco-rubio-campaign-florida-utah/index.html,Rubio vows: I'm going to Utah 'irrespective' of Florida results,0.0,25
183,http://www.cnn.com/2016/03/16/politics/super-tuesday-missouri-delegates/index.html,What's going on in Missouri?,0.957264959812,117
184,http://www.cnn.com/2016/03/16/politics/latino-voters-naturalization-trump/index.html,Latinos line up to get naturalized and stop Trump,0.0189873408526,158
185,http://www.foxnews.com/politics/2016/03/16/trump-builds-momentum-with-big-night-narrowing-field.html,GOP FIELD NARROWS Trump builds momentum with big primary night,0.0439560450613,91
186,http://www.foxnews.com/politics/2016/03/17/what-happens-to-delegates-won-by-rubio-other-ex-candidates.html,NEW KINGMAKERS? Rubio delegates could be factor in GOP convention,0.0125000001863,80
187,http://www.cnn.com/2016/03/16/politics/donald-trump-instagram-putin-clinton/index.html,Donald Trump video uses Putin to hit Clinton,0.49180328846,61
188,http://www.cnn.com/2016/04/10/politics/donald-trump-paul-manafort-gestapo-tactics/index.html,Trump aide: Cruz using 'Gestapo tactics',0.00662251655012,151
189,http://www.cnn.com/2016/04/25/opinions/talk-radio-split-between-trump-and-cruz-opinion-rosenwald/index.html,The talk radio split between Trump and Cruz,0.0,22
