"","X","url","sentiment_mean","num_tweets","wc","negativ_ct","positiv_ct","negativ_percent","positiv_percent","emotionality","positivity","log_emotionality","log_wc","log10_wc","sqrt_wc","log_num_tweets"
"1123",1122,"http://www.foxnews.com/politics/2016/02/17/cruz-dares-trump-to-sue-him-over-abortion-ad-vows-to-run-it-more-frequently.html",0,52,495,10,9,0.020202020202,0.0181818181818,0.0383838383838,-0.0020202020202,-4.70335720152483,6.20455776256869,2.69460519893357,22.248595461287,3.95124371858143
"1124",1123,"https://www.washingtonpost.com/posteverything/wp/2016/03/21/the-foreign-policy-experts-who-will-flock-to-trump-should-scare-you/",0.0555555559695,18,991,9,21,0.00908173562059,0.021190716448,0.0302724520686,0.0121089808274,-5.04585065157881,6.89871453432999,2.99607365448528,31.4801524773944,2.89037175789616
"1125",1124,"https://www.washingtonpost.com/politics/trump-and-lewandowski-an-unlikely-pair-of-kindred-spirits/2016/03/30/d82a58ca-f511-11e5-8b23-538270a1ca31_story.html",0,63,2338,22,25,0.00940975192472,0.0106928999145,0.0201026518392,0.00128314798973,-5.6364703628525,7.75705114203201,3.36884450682582,48.3528696149463,4.14313472639153
"1126",1125,"http://www.cnn.com/2016/01/12/politics/jeb-bush-donald-trump-jerk/index.html",0.0256410259753,39,487,7,3,0.0143737166324,0.00616016427105,0.0205338809035,-0.0082135523614,-5.60584986719433,6.18826412308259,2.68752896121463,22.0680764907139,3.66356164612965
"1127",1126,"http://www.politico.com/story/2016/01/jeb-bush-donors-loyalty-217802",-0.16037735343,106,2256,14,14,0.00620567375887,0.00620567375887,0.0124113475177,0,-6.33219643034473,7.72134861261795,3.3533390953113,47.4973683481517,4.66343909411207
"1128",1127,"http://www.npr.org/2016/01/16/463290723/conservatives-emerge-strong-in-latest-republican-debate",1,19,31,0,0,0,0,0,0,-Inf,3.43398720448515,1.49136169383427,5.56776436283002,2.94443897916644
"1129",1128,"http://www.huffingtonpost.com/jerome-karabel/hillary-clinton-bernie-sanders-electability_b_9077520.html",0.0377358496189,53,866,13,15,0.0150115473441,0.0173210161663,0.0323325635104,0.00230946882217,-4.95086829266879,6.76388490856244,2.93751789201735,29.4278779391243,3.97029191355212
"1130",1129,"http://www.politico.com/story/2016/01/trump-cnn-don-lemon-palin-218051",-0.0666666701436,15,1734,20,18,0.0115340253749,0.0103806228374,0.0219146482122,-0.00115340253749,-5.51196066977997,7.45818615734049,3.23904909314019,41.641325627314,2.70805020110221
"1131",1130,"http://www.cnn.com/2016/02/21/politics/ted-cruz-south-carolina-sotu/index.html",-0.0270270276815,37,486,2,6,0.00411522633745,0.0123456790123,0.0164609053498,0.0082304526749,-5.92481250360528,6.18620862390049,2.68663626926229,22.0454076850486,3.61091791264422
"1132",1131,"http://money.cnn.com/2016/03/16/media/politico-reporter-trump/index.html",-0.0821917802095,73,484,8,4,0.0165289256198,0.00826446280992,0.0247933884298,-0.00826446280992,-5.33390073655065,6.18208490671663,2.68484536164441,22,4.29045944114839
"1133",1132,"http://www.huffingtonpost.com/seth-abramson/sanders-currently-winning-democratic-primary-race-ill-prove-to-you_b_9528076.html",1,19,1481,10,16,0.0067521944632,0.0108035111411,0.0175557056043,0.00405131667792,-5.83191620714951,7.3004728142678,3.17055505852121,38.4837628097877,2.94443897916644
"1134",1133,"http://www.politico.com/story/2016/03/bernie-dems-winddown-220966",-0.214285716414,14,2269,13,17,0.00572939620978,0.00749228735126,0.013221683561,0.00176289114147,-6.24095029806819,7.72709448477984,3.35583449588494,47.6340214552582,2.63905732961526
"1135",1134,"http://www.cnn.com/2016/04/28/opinions/if-hillary-were-a-man-opinion-doyle/index.html",0.538461565971,26,158,0,0,0,0,0,0,-Inf,5.06259503302697,2.19865708695442,12.5698050899765,3.25809653802148
"1136",1135,"http://www.politico.com/story/2016/01/nikki-haley-trump-state-of-the-union-2016-217704",0.850000023842,40,1472,9,20,0.00611413043478,0.0135869565217,0.0197010869565,0.00747282608696,-5.66558096093103,7.29437729928882,3.16790781000148,38.3666521865018,3.68887945411394
"1137",1136,"http://www.politico.com/story/2016/01/trump-no-debate-white-house-reacts-218294",-0.153846159577,13,1386,16,4,0.011544011544,0.002886002886,0.01443001443,-0.00865800865801,-6.11478344725129,7.23417717974985,3.14176323027579,37.2290209379726,2.56494935746154
"1138",1137,"http://www.cnn.com/2016/02/18/politics/pope-donald-trump-presidential-candidates/index.html",0,44,636,1,13,0.00157232704403,0.0204402515723,0.0220125786164,0.0188679245283,-5.50552803322362,6.45519856334012,2.80345711564841,25.219040425837,3.78418963391826
"1139",1138,"http://www.cnn.com/2016/02/29/politics/donald-trump-kkk-super-tuesday/index.html",0.459459453821,37,677,8,8,0.0118168389956,0.0118168389956,0.0236336779911,0,-5.40301202357728,6.51767127291227,2.83058866868514,26.0192236625154,3.61091791264422
"1140",1139,"http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/florida-sun-sentinel-no-endorsement-220401",0.875,16,1678,10,18,0.00595947556615,0.0107270560191,0.0166865315852,0.00476758045292,-5.90517207838399,7.42535788702715,3.22479195649268,40.9633982965281,2.77258872223978
"1141",1140,"http://www.politico.com/story/2016/01/poll-iowa-democrats-sanders-clinton-218253",0,18,1847,6,16,0.00324851109908,0.00866269626421,0.0119112073633,0.00541418516513,-6.39153653234415,7.52131798019924,3.26646689544024,42.9767378938886,2.89037175789616
"1142",1141,"http://www.cnn.com/2016/01/29/opinions/iowa-republican-debate-opinion-roundup/index.html",0.842105269432,57,2975,28,30,0.00941176470588,0.0100840336134,0.0194957983193,0.000672268907563,-5.68069295795715,7.99799931797973,3.47348697006457,54.5435605731786,4.04305126783455
"1143",1142,"http://www.wsj.com/articles/pope-francis-calls-donald-trumps-border-wall-not-christian-1455814974",0.0697674453259,43,66,0,1,0,0.0151515151515,0.0151515151515,0.0151515151515,-6.0443941193599,4.18965474202643,1.81954393554187,8.12403840463596,3.76120011569356
"1144",1143,"http://www.politico.com/story/2016/02/full-text-donald-trump-responds-to-pope-francis-219435",0,10,1361,8,9,0.00587803085966,0.00661278471712,0.0124908155768,0.000734753857458,-6.32298851025155,7.21597500265147,3.13385812520333,36.8917334913934,2.30258509299405
"1145",1144,"http://www.cnn.com/2016/02/22/politics/mccarthy-chance-donald-trump-becomes-nominee/index.html",0,56,223,2,5,0.00896860986547,0.0224215246637,0.0313901345291,0.0134529147982,-4.99354497786491,5.40717177146012,2.34830486304816,14.9331845230681,4.02535169073515
"1146",1145,"http://www.foxnews.com/politics/2016/03/02/trump-builds-delegate-lead-but-its-no-lock.html",0.117647059262,17,885,3,7,0.00338983050847,0.00790960451977,0.0112994350282,0.0045197740113,-6.4676055500892,6.78558764500793,2.94694327069783,29.748949561287,2.83321334405622
"1147",1146,"http://www.cnn.com/2016/03/11/politics/gop-snapchat-interviews/index.html",0.0384615398943,26,315,0,4,0,0.0126984126984,0.0126984126984,0.0126984126984,-6.29920801838872,5.75257263882563,2.4983105537896,17.7482393492988,3.25809653802148
"1148",1147,"http://www.politico.com/gallery/2016/03/trump-chicago-canceled-rally-chaos-gallery-002233",0.181818187237,33,1557,12,12,0.00770712909441,0.00770712909441,0.0154142581888,0,-6.01959072836019,7.350516171834,3.19228861256812,39.4588393138977,3.49650756146648
"1149",1148,"http://www.politico.com/story/2016/01/gop-2016-south-carolina-kemp-forum-217539",-0.702702701092,37,2213,13,22,0.00587437867149,0.00994125621329,0.0158156348848,0.0040668775418,-5.98250471885347,7.70210434005105,3.34498141392726,47.0425339453563,3.61091791264422
"1150",1149,"http://www.wsj.com/articles/its-the-american-dream-stupid-1452211842",-0.666666686535,30,858,18,21,0.020979020979,0.0244755244755,0.0454545454545,0.0034965034965,-4.45943161863874,6.75460409948796,2.93348728784871,29.2916370317536,3.40119738166216
"1151",1150,"http://www.cnn.com/2016/01/05/politics/primary-conflicts-2016/index.html",0.0454545468092,22,927,10,17,0.0107874865156,0.0183387270766,0.0291262135922,0.00755124056095,-5.1015380264637,6.83195356556585,2.9670797341445,30.4466746952767,3.09104245335832
"1152",1151,"http://blogs.wsj.com/washwire/2016/01/14/thursdays-republican-presidential-debates-live-blog/",0.021276595071,47,1135,9,6,0.0079295154185,0.00528634361233,0.0132158590308,-0.00264317180617,-6.2415859865738,7.0343879299155,3.05499586152914,33.689761055846,3.85014760171006
"1153",1152,"http://blogs.wsj.com/washwire/2016/01/14/carly-fiorina-expands-target-to-include-hillary-clintons-personal-life/",0.277777791023,18,433,2,5,0.00461893764434,0.0115473441109,0.0161662817552,0.00692840646651,-5.95086829266879,6.07073772800249,2.63648789635337,20.8086520466848,2.89037175789616
"1154",1153,"http://www.cnn.com/2016/01/26/politics/cruz-latino-general-election-2016/index.html",0.892857134342,28,788,5,12,0.00634517766497,0.0152284263959,0.0215736040609,0.00888324873096,-5.53458897820695,6.66949808985788,2.89652621748956,28.0713376952364,3.3322045101752
"1155",1154,"http://www.cnn.com/2016/02/05/politics/barbara-bush-donald-trump-spitting-match/index.html",0.10000000149,10,223,4,2,0.0179372197309,0.00896860986547,0.0269058295964,-0.00896860986547,-5.21593739919982,5.40717177146012,2.34830486304816,14.9331845230681,2.30258509299405
"1156",1155,"http://www.foxnews.com/politics/2016/03/07/sanders-turns-up-attacks-on-clinton-at-feisty-debate-dem-front-runner-fights-back.html",0,89,1083,17,12,0.0156971375808,0.01108033241,0.0267774699908,-0.00461680517082,-5.22283653247894,6.98749024700099,3.03462845662532,32.9089653438087,4.48863636973214
"1157",1156,"http://www.foxnews.com/politics/2016/04/04/cruz-reaches-out-to-women-voters-answers-abortion-questions-on-fox-exclusive.html",0.0454545468092,22,677,6,13,0.00886262924668,0.0192023633678,0.0280649926145,0.0103397341211,-5.15508451013016,6.51767127291227,2.83058866868514,26.0192236625154,3.09104245335832
"1158",1157,"http://www.npr.org/sections/thetwo-way/2016/01/28/464794101/the-7th-republican-debate-and-trumps-special-in-100-words-and-3-videos",0,77,176,2,2,0.0113636363636,0.0113636363636,0.0227272727273,0,-5.45943161863557,5.17048399503815,2.24551266781415,13.2664991614216,4.34380542185368
"1159",1158,"http://www.cnn.com/2016/01/28/politics/bernie-sanders-medical-records/index.html",0.554455459118,101,210,0,5,0,0.0238095238095,0.0238095238095,0.0238095238095,-5.3923174227802,5.34710753071747,2.32221929473392,14.4913767461894,4.61512051684126
"1160",1159,"http://www.cnn.com/2016/02/28/politics/clinton-trump-cruz-super-tuesday-polls/index.html",0.958333313465,24,278,1,2,0.00359712230216,0.00719424460432,0.0107913669065,0.00359712230216,-6.53397857199899,5.62762111369064,2.44404479591808,16.6733320005331,3.17805383034795
"1161",1160,"http://www.foxnews.com/politics/2016/02/26/trump-slams-former-mexican-leader-over-border-wall.html",0,22,279,5,1,0.0179211469534,0.00358422939068,0.0215053763441,-0.0143369175627,-5.53915881110709,5.63121178182137,2.4456042032736,16.7032930884901,3.09104245335832
"1162",1161,"http://www.cnn.com/2016/02/02/politics/sarah-palin-donald-trump-south-carolina/index.html",0,15,164,1,1,0.00609756097561,0.00609756097561,0.0121951219512,0,-6.35755200462039,5.0998664278242,2.2148438480477,12.8062484748657,2.70805020110221
"1163",1162,"http://money.cnn.com/2016/04/06/media/megyn-kelly-donald-trump/index.html",-0.26530611515,49,751,3,12,0.00399467376831,0.0159786950732,0.0199733688415,0.0119840213049,-5.64577850190898,6.62140565176413,2.87563993700417,27.4043792120894,3.89182029811063
"1164",1163,"https://www.buzzfeed.com/mckaycoppins/has-america-ever-been-so-awesome",0.823529422283,17,522,7,7,0.0134099616858,0.0134099616858,0.0268199233716,0,-5.22055107451484,6.25766758788264,2.71767050300226,22.8473193175917,2.83321334405622
"1165",1164,"http://www.npr.org/sections/codeswitch/2016/01/16/463146472/latino-reaction-split-on-republicans-spanish-language-message",-0.0379746817052,79,653,5,5,0.00765696784074,0.00765696784074,0.0153139356815,0,-6.02901108665626,6.48157712927643,2.81491318127507,25.5538646783613,4.36944785246702
"1166",1165,"http://www.cnn.com/2016/02/23/politics/donald-trump-ted-cruz-nevada-baby/index.html",0,25,387,6,5,0.015503875969,0.0129198966408,0.0284237726098,-0.00258397932817,-5.13675813750808,5.95842469302978,2.58771096501891,19.672315572906,3.2188758248682
"1167",1166,"http://www.cnn.com/2016/03/02/politics/donald-trump-republican-establishment-fight/index.html",0.0909090936184,11,1687,25,20,0.0148192056906,0.0118553645525,0.026674570243,-0.00296384113811,-5.22839116195978,7.43070708254597,3.22711508258913,41.0731055558257,2.39789527279837
"1168",1167,"http://www.foxnews.com/politics/2016/04/14/trump-campaign-manager-wont-be-prosecuted-over-battery-claim.html",-0.891304373741,46,612,9,5,0.0147058823529,0.00816993464052,0.0228758169935,-0.00653594771242,-5.45003292063278,6.41673228251233,2.78675142214556,24.738633753706,3.8286413964891
"1169",1168,"http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/04/donald-trump-california-primary-poll-222277",0.600000023842,10,1503,7,13,0.00465735196274,0.00864936793081,0.0133067198935,0.00399201596806,-6.23170119903402,7.31521838975297,3.17695898058691,38.7685439499603,2.30258509299405
"1170",1169,"http://www.cnn.com/2016/02/18/politics/donald-trump-iraq-war-radio-interview/index.html",0.173913046718,23,416,6,3,0.0144230769231,0.00721153846154,0.0216346153846,-0.00721153846154,-5.53051471669981,6.03068526026126,2.61909333062674,20.3960780543711,3.13549421592915
"1171",1170,"http://www.cnn.com/2016/03/05/politics/marco-rubio-donald-trump-cpac-conservative/index.html",0,25,535,9,7,0.0168224299065,0.0130841121495,0.0299065420561,-0.00373831775701,-5.06339508128729,6.28226674689601,2.72835378202123,23.1300670124408,3.2188758248682
"1172",1171,"http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/03/newt-gingrich-donald-trump-220031",0.352941185236,17,1648,9,12,0.00546116504854,0.00728155339806,0.0127427184466,0.00182038834951,-6.29418310440468,7.40731771046942,3.2169572073611,40.5955662603689,2.83321334405622
"1173",1172,"http://www.cnn.com/2016/01/14/politics/bernie-sanders-paul-kirk-health-care/index.html",0.964285731316,28,375,3,10,0.008,0.0266666666667,0.0346666666667,0.0186666666667,-4.85030706724076,5.92692602597041,2.57403126772772,19.3649167310371,3.3322045101752
"1174",1173,"http://www.cnn.com/2016/01/27/politics/ted-cruz-donald-trump-iowa-99-counties/index.html",0.20000000298,20,570,4,8,0.00701754385965,0.0140350877193,0.0210526315789,0.00701754385965,-5.56985560833419,6.3456363608286,2.75587485567249,23.8746727726266,2.99573227355399
"1175",1174,"http://www.politico.com/story/2016/01/trump-clinton-have-narrow-leads-in-final-iowa-poll-218463",0.434782594442,23,1488,6,10,0.00403225806452,0.00672043010753,0.010752688172,0.00268817204301,-6.5391588111138,7.30518821539304,3.17260293120986,38.5746030439718,3.13549421592915
"1176",1175,"http://www.politico.com/story/2016/01/trump-evangelical-leaders-iowa-218244",0,19,1708,12,16,0.00702576112412,0.00936768149883,0.016393442623,0.00234192037471,-5.93073733755856,7.44307837434852,3.23248786635299,41.3279566395437,2.94443897916644
"1177",1176,"http://www.foxnews.com/politics/2016/01/29/cruz-rubio-tensions-flare-at-trump-less-gop-debate.html",-0.854545474052,110,1092,10,12,0.00915750915751,0.010989010989,0.0201465201465,0.0018315018315,-5.633325522284,6.99576615630485,3.03822263836872,33.0454232837166,4.70048036579242
"1178",1177,"http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2016-02-18-EU-REL--Pope-Trump/id-06ae489af70f45a28d6b2e64e81f10da",0,33,1000,4,12,0.004,0.012,0.016,0.008,-5.96578428466209,6.90775527898214,3,31.6227766016838,3.49650756146648
"1179",1178,"http://www.cnn.com/2016/01/06/politics/marco-rubio-jason-chaffetz-endorsement/index.html",1,18,277,1,4,0.00361010830325,0.014440433213,0.0180505415162,0.0108303249097,-5.79181407116546,5.62401750618734,2.44247976906445,16.6433169770932,2.89037175789616
"1180",1179,"https://www.washingtonpost.com/news/post-politics/wp/2016/01/29/arriving-in-iowa-mailboxes-an-anti-trump-voters-guide/",0.153846159577,13,355,2,4,0.0056338028169,0.0112676056338,0.0169014084507,0.0056338028169,-5.88671271367125,5.87211778947542,2.55022835305509,18.8414436814168,2.56494935746154
"1181",1180,"http://www.cnn.com/2016/02/04/politics/new-hampshire-poll-bernie-sanders-hillary-clinton/index.html",0.955555558205,45,405,1,1,0.00246913580247,0.00246913580247,0.00493827160494,0,-7.66177809777148,6.00388706710654,2.60745502321467,20.1246117974981,3.80666248977032
"1182",1181,"http://www.cnn.com/2016/02/23/politics/boston-globe-stop-trump-super-tuesday/index.html",0.580645143986,31,258,1,4,0.00387596899225,0.015503875969,0.0193798449612,0.0116279069767,-5.68929916053889,5.55295958492162,2.41161970596323,16.062378404209,3.43398720448515
"1183",1182,"http://www.politico.com/magazine/story/2016/02/donald-trump-2016-213677",0,30,978,12,15,0.0122699386503,0.0153374233129,0.0276073619632,0.00306748466258,-5.17880315278825,6.88550967003482,2.9903388547876,31.2729915422238,3.40119738166216
"1184",1183,"http://www.cnn.com/2016/02/28/politics/ted-cruz-super-tuesday-delegates/index.html",1,19,1003,6,12,0.00598205383848,0.011964107677,0.0179461615155,0.00598205383848,-5.80018088916614,6.91075078796194,3.00130093302042,31.6701752442262,2.94443897916644
"1185",1184,"http://www.cnn.com/2016/04/13/opinions/donald-trump-fight-with-gop-cupp/index.html",0,44,65,0,0,0,0,0,0,-Inf,4.17438726989564,1.81291335664286,8.06225774829855,3.78418963391826
"1186",1185,"http://www.wsj.com/articles/trump-and-cruz-have-trouble-in-the-middle-1452461353",0.161290317774,62,944,9,6,0.00953389830508,0.00635593220339,0.0158898305085,-0.00317796610169,-5.97575245375101,6.8501261661455,2.97497199429807,30.7245829914744,4.12713438504509
"1187",1186,"http://www.cnn.com/2016/01/15/politics/hillary-clinton-bernie-sanders-health-care-plan/index.html",0.407407402992,27,351,4,4,0.011396011396,0.011396011396,0.022792022792,0,-5.455327220306,5.86078622346587,2.54530711646582,18.7349939951952,3.29583686600433
"1188",1187,"http://www.politico.com/story/2016/02/hillary-clinton-staff-shakeup-218955",0.483870953321,31,2144,23,23,0.0107276119403,0.0107276119403,0.0214552238806,0,-5.54252723440056,7.67042852219069,3.33122478102073,46.3033476111609,3.43398720448515
"1189",1188,"http://www.cnn.com/2016/02/12/politics/donald-trump-optimism-ted-cruz/index.html",0.263157904148,19,646,11,8,0.0170278637771,0.0123839009288,0.0294117647059,-0.0046439628483,-5.08746284124947,6.4707995037826,2.81023251799508,25.4165300542777,2.94443897916644
"1190",1189,"http://www.cnn.com/2016/03/07/politics/donald-trump-mexican-president-enrique-pea-nieto/index.html",-0.880952358246,42,426,6,3,0.0140845070423,0.00704225352113,0.0211267605634,-0.00704225352113,-5.56478461878218,6.05443934626937,2.62940959910272,20.6397674405503,3.73766961828337
"1191",1190,"http://www.cnn.com/2016/01/07/politics/clinton-sanders-las-vegas-dinner/index.html",1,10,816,1,9,0.00122549019608,0.0110294117647,0.0122549019608,0.00980392156863,-6.35049724708229,6.70441435496411,2.91169015875386,28.5657137141714,2.30258509299405
"1192",1191,"http://www.politico.com/story/2016/01/donald-trump-shooting-vote-218145",-0.571428596973,63,1253,5,6,0.00399042298484,0.0047885075818,0.00877893056664,0.000798084596967,-6.83173908068457,7.13329595489607,3.09795107099415,35.3977400408557,4.14313472639153
"1193",1192,"http://www.npr.org/2016/01/31/465028555/what-young-republicans-have-to-say-about-their-partys-candidates",-0.25925925374,81,1879,9,22,0.00478978179883,0.0117083555082,0.0164981373071,0.00691857370942,-5.92155304103128,7.53849499941346,3.27392678010053,43.3474336033865,4.39444915467244
"1194",1193,"http://www.cnn.com/2016/02/04/politics/democratic-debate-highlights/index.html",0.333333343267,18,544,3,8,0.00551470588235,0.0147058823529,0.0202205882353,0.00919117647059,-5.62803122261262,6.29894924685594,2.73559889969818,23.3238075793812,2.89037175789616
"1195",1194,"http://www.foxnews.com/politics/2016/01/29/reports-question-trumps-giving-to-veterans-groups.html",0.0434782616794,46,298,0,7,0,0.0234899328859,0.0234899328859,0.0234899328859,-5.41181359840493,5.6970934865054,2.47421626407626,17.2626765016321,3.8286413964891
"1196",1195,"http://www.cnn.com/2016/02/27/politics/donald-trump-marco-rubio-american-express/index.html",0,99,263,3,2,0.0114068441065,0.00760456273764,0.0190114068441,-0.00380228136882,-5.71699089440543,5.57215403217776,2.41995574848976,16.2172747402269,4.59511985013459
"1197",1196,"http://www.cnn.com/2016/02/29/politics/ted-cruz-new-york-times-immigration-tape/index.html",0.147540986538,61,220,2,1,0.00909090909091,0.00454545454545,0.0136363636364,-0.00454545454545,-6.19639721279966,5.39362754635236,2.34242268082221,14.8323969741913,4.11087386417331
"1198",1197,"http://www.cnn.com/2016/03/02/politics/ben-carson-doesnt-see-a-political-path-forward-wont-go-to-debate/index.html",0.0319148935378,94,618,6,7,0.00970873786408,0.0113268608414,0.0210355987055,0.00161812297735,-5.57102330976339,6.42648845745769,2.79098847508882,24.8596057893121,4.54329478227
"1199",1198,"http://www.foxnews.com/politics/2016/03/14/former-breitbart-reporter-editor-accuse-site-complicity-with-trump-campaign-after-alleged-assault.html",0,29,622,8,10,0.0128617363344,0.016077170418,0.0289389067524,0.0032154340836,-5.11084576868887,6.43294009273918,2.79379038469082,24.9399278266799,3.36729582998647
"1200",1199,"http://www.cnn.com/2016/03/30/politics/wisconsin-poll-ted-cruz-bernie-sanders-lead/index.html",1,45,39,0,1,0,0.025641025641,0.025641025641,0.025641025641,-5.28540221886369,3.66356164612965,1.5910646070265,6.2449979983984,3.80666248977032
"1201",1200,"http://www.politico.com/blogs/2016-dem-primary-live-updates-and-results/2016/03/bernie-sanders-super-tuesday-vote-220018",0,25,1523,9,19,0.0059093893631,0.0124753775443,0.0183847669074,0.00656598818122,-5.76534530443122,7.32843735289516,3.18269990333604,39.0256326021757,3.2188758248682
"1202",1201,"http://www.cnn.com/2016/03/08/opinions/donald-trump-hillary-clinton-penis-jokes/index.html",0,28,795,13,6,0.0163522012579,0.00754716981132,0.0238993710692,-0.00880503144654,-5.38688353672707,6.67834211465433,2.90036712865647,28.1957443597434,3.3322045101752
"1204",1203,"http://www.cnn.com/2016/01/07/politics/planned-parenthood-endorse-hillary-clinton/index.html",0.111111111939,27,466,5,11,0.0107296137339,0.0236051502146,0.0343347639485,0.0128755364807,-4.86418614465419,6.14418563412565,2.66838591669,21.5870331449229,3.29583686600433
"1205",1204,"http://www.foxnews.com/opinion/2016/01/15/its-down-to-trump-vs-cruz-plus-four-more-things-learned-at-2016s-first-gop-debate.html",0.917808234692,73,914,12,13,0.0131291028446,0.0142231947484,0.027352297593,0.00109409190372,-5.19219416528323,6.81783057145415,2.96094619573383,30.2324329156619,4.29045944114839
"1206",1205,"http://www.politico.com/story/2016/01/senate-democrats-immigration-217993",0.0769230797887,26,1727,16,18,0.00926462072959,0.0104226983208,0.0196873190504,0.0011580775912,-5.66658952627685,7.45414107814668,3.23729233756746,41.5571895103603,3.25809653802148
"1207",1206,"http://www.politico.com/story/2016/01/ben-carson-armstrong-williams-218307",1,15,1729,16,17,0.00925390399075,0.00983227299017,0.0190861769809,0.000578368999422,-5.71132803428487,7.45529848568329,3.23779499327392,41.5812457725836,2.70805020110221
"1208",1207,"http://www.foxnews.com/politics/2016/02/14/fireworks-erupt-between-trump-and-bush-rubio-and-cruz-at-gop-debate.html",-0.831460654736,89,1291,19,18,0.0147172734314,0.013942680093,0.0286599535244,-0.000774593338497,-5.12481991967823,7.16317239084664,3.11092624226642,35.9304884464434,4.48863636973214
"1209",1208,"http://www.cnn.com/2016/03/06/politics/ip-forecast-trump-media/index.html",0.264705896378,34,810,6,8,0.00740740740741,0.00987654320988,0.0172839506173,0.00246913580247,-5.85442317571304,6.69703424766648,2.90848501887865,28.4604989415154,3.52636052461616
"1210",1209,"http://www.politico.com/story/2016/03/paul-ryan-would-support-trump-220771",-0.666666686535,15,1536,12,11,0.0078125,0.00716145833333,0.0149739583333,-0.000651041666667,-6.06140054466735,7.33693691370762,3.18639121569549,39.1918358845308,2.70805020110221
"1211",1210,"http://www.foxnews.com/politics/2016/04/24/cruz-stays-in-republican-presidential-fight-by-quietly-scoring-delegates.html",0.29411765933,17,523,0,4,0,0.00764818355641,0.00764818355641,0.00764818355641,-7.03066713624607,6.25958146406492,2.71850168886727,22.8691932520585,2.83321334405622
"1212",1211,"http://www.politico.com/story/2016/01/oregon-refuse-standoff-gop-candidates-217327",-0.823529422283,17,1429,12,12,0.00839748075577,0.00839748075577,0.0167949615115,0,-5.89582770037866,7.26473017792987,3.15503222879097,37.8021163428716,2.83321334405622
"1213",1212,"http://www.politico.com/story/2016/02/martin-omalley-suspends-his-campaign-218587",0.6875,16,1345,7,12,0.00520446096654,0.0089219330855,0.014126394052,0.00371747211896,-6.14546294400496,7.20414929203594,3.12872228433843,36.6742416417845,2.77258872223978
"1214",1213,"http://www.foxnews.com/politics/2016/02/01/democrats-republicans-in-tight-races-as-iowans-prepare-to-caucus.html",0.989130437374,92,912,6,5,0.00657894736842,0.00548245614035,0.0120614035088,-0.00109649122807,-6.37345839552409,6.81563999007433,2.95999483832842,30.199337741083,4.52178857704904
"1215",1214,"http://www.foxnews.com/politics/2016/03/18/could-gop-panel-make-or-break-trump-bid-at-cleveland-convention.html",0.90625,32,1042,10,8,0.00959692898273,0.00767754318618,0.0172744721689,-0.00191938579655,-5.85521456083669,6.94889722231331,3.01786771896351,32.2800247831379,3.46573590279973
"1216",1215,"http://www.cnn.com/2016/03/21/politics/trump-teleprompter-aipac-speech/index.html",-0.0142857143655,70,240,0,3,0,0.0125,0.0125,0.0125,-6.32192809488736,5.48063892334199,2.38021124171161,15.4919333848297,4.24849524204936
"1217",1216,"http://www.cnn.com/2016/04/27/politics/indiana-cruz-trump-republican-primary/index.html",1,16,44,0,0,0,0,0,0,-Inf,3.78418963391826,1.64345267648619,6.6332495807108,2.77258872223978
"1218",1217,"http://www.politico.com/story/2016/01/who-won-the-democratic-debate-217932",0.214285716414,14,2202,25,29,0.011353315168,0.0131698455949,0.0245231607629,0.00181653042688,-5.34971125140342,7.69712131728263,3.34281731463573,46.9254728266003,2.63905732961526
"1219",1218,"http://www.politico.com/story/2016/03/orrin-hatch-merrick-garland-democrats-220914",0.0769230797887,13,1474,11,16,0.00746268656716,0.010854816825,0.0183175033921,0.0033921302578,-5.77063330693398,7.29573507274928,3.16849748352303,38.3927076409049,2.56494935746154
"1220",1219,"http://www.foxnews.com/politics/2016/04/10/fox-news-poll-trump-clinton-rule-empire-state.html",-0.0799999982119,25,988,2,5,0.00202429149798,0.00506072874494,0.00708502024291,0.00303643724696,-7.14101230952809,6.89568269774787,2.99475694458763,31.4324672910034,3.2188758248682
"1221",1220,"http://www.cnn.com/2016/04/21/politics/donald-trump-campaign-2016/index.html",0.181818187237,33,33,0,0,0,0,0,0,-Inf,3.49650756146648,1.51851393987789,5.74456264653803,3.49650756146648
"1222",1221,"http://www.npr.org/2016/01/05/462083872/donald-trump-goes-birther-on-ted-cruz",0.0243902429938,82,822,5,16,0.00608272506083,0.0194647201946,0.0255474452555,0.0133819951338,-5.29067716090148,6.71174039505618,2.91487181754005,28.6705423736629,4.40671924726425
"1223",1222,"http://www.politico.com/story/2016/01/ben-sasse-no-trump-iowa-218245",0.10000000149,20,1475,12,12,0.00813559322034,0.00813559322034,0.0162711864407,0,-5.94153673841346,7.29641326877392,3.16879202031418,38.405728739343,2.99573227355399
"1224",1223,"http://www.cnn.com/2016/02/24/politics/marco-rubio-donald-trump-republican-parties/index.html",0.5,30,299,2,7,0.0066889632107,0.0234113712375,0.0301003344482,0.0167224080268,-5.0540766727539,5.70044357339069,2.47567118832443,17.2916164657906,3.40119738166216
