,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group
91,36858304,male,18-29,democrat,Hillary Clinton,CA,First Draft: Ted Cruz’s Iowa Bus Tour: The Tattooed Hunk Had a Familiar Face,http://www.nytimes.com/politics/first-draft/2016/01/09/ted-cruzs-iowa-bus-tour-the-tattooed-hunk-had-a-familiar-face/,The New York Times,Ted Cruz,6.0,7.2,75.2,Immigration,-1,1,B
92,36858304,male,18-29,democrat,Hillary Clinton,CA,Cruz rules out 'deportation force' to boot undocumented immigrants,http://www.cnn.com/2016/01/10/politics/ted-cruz-immigration-deportation-guns-terrorism/index.html,CNN,Ted Cruz,9.1,9.2,61.67,Immigration,-1,1,B
93,36858304,male,18-29,democrat,Hillary Clinton,CA,Ted Cruz's conventional campaign to win Iowa,http://www.cnn.com/2016/02/02/politics/ted-cruz-iowa-caucuses-2016/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,1,0,B
94,36858304,male,18-29,democrat,Hillary Clinton,CA,BORDERLINE ACCURATE Trump camp defends using African migrants in 'wall' ad,http://www.foxnews.com/politics/2016/01/05/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,0,1,B
95,35942389,male,18-29,independent_other,Donald Trump,NY,"Behind Ted Cruz’s Campaign Manager, Scorched Earth and Election Victories",http://www.nytimes.com/2016/02/24/us/politics/ted-cruz-campaign-manager-jeff-roe.html,The New York Times,Ted Cruz,5.2,6.4,77.23,Campaign Finance,-1,1,B
96,35942389,male,18-29,independent_other,Donald Trump,NY,First Draft: Ted Cruz’s Iowa Bus Tour: The Tattooed Hunk Had a Familiar Face,http://www.nytimes.com/politics/first-draft/2016/01/09/ted-cruzs-iowa-bus-tour-the-tattooed-hunk-had-a-familiar-face/,The New York Times,Ted Cruz,6.0,7.2,75.2,Immigration,0,2,B
97,35942389,male,18-29,independent_other,Donald Trump,NY,Cruz rules out 'deportation force' to boot undocumented immigrants,http://www.cnn.com/2016/01/10/politics/ted-cruz-immigration-deportation-guns-terrorism/index.html,CNN,Ted Cruz,9.1,9.2,61.67,Immigration,0,1,B
98,35942389,male,18-29,independent_other,Donald Trump,NY,Ted Cruz's conventional campaign to win Iowa,http://www.cnn.com/2016/02/02/politics/ted-cruz-iowa-caucuses-2016/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,0,1,B
99,35942389,male,18-29,independent_other,Donald Trump,NY,BORDERLINE ACCURATE Trump camp defends using African migrants in 'wall' ad,http://www.foxnews.com/politics/2016/01/05/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,0,2,B
100,21017840,male,18-29,independent_other,Bernie Sanders,DE,"Behind Ted Cruz’s Campaign Manager, Scorched Earth and Election Victories",http://www.nytimes.com/2016/02/24/us/politics/ted-cruz-campaign-manager-jeff-roe.html,The New York Times,Ted Cruz,5.2,6.4,77.23,Campaign Finance,-1,1,B
101,21017840,male,18-29,independent_other,Bernie Sanders,DE,First Draft: Ted Cruz’s Iowa Bus Tour: The Tattooed Hunk Had a Familiar Face,http://www.nytimes.com/politics/first-draft/2016/01/09/ted-cruzs-iowa-bus-tour-the-tattooed-hunk-had-a-familiar-face/,The New York Times,Ted Cruz,6.0,7.2,75.2,Immigration,0,0,B
102,21017840,male,18-29,independent_other,Bernie Sanders,DE,Cruz rules out 'deportation force' to boot undocumented immigrants,http://www.cnn.com/2016/01/10/politics/ted-cruz-immigration-deportation-guns-terrorism/index.html,CNN,Ted Cruz,9.1,9.2,61.67,Immigration,0,2,B
103,21017840,male,18-29,independent_other,Bernie Sanders,DE,Ted Cruz's conventional campaign to win Iowa,http://www.cnn.com/2016/02/02/politics/ted-cruz-iowa-caucuses-2016/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,1,1,B
104,21017840,male,18-29,independent_other,Bernie Sanders,DE,BORDERLINE ACCURATE Trump camp defends using African migrants in 'wall' ad,http://www.foxnews.com/politics/2016/01/05/trump-criticized-for-campaign-ad-showing-southern-border-using-footage-morocco.html,Fox News,Donald Trump,12.3,12.4,53.55,Immigration,-1,1,B
105,33280016,female,18-29,republican,Other,OH,First Draft: Bernie Sanders Tells Minnesotans They Can ‘Make History’,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-tells-minnesotans-they-can-make-history/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,-1,0,B
106,33280016,female,18-29,republican,Other,OH,Cuomo: New Yorkers Not ‘Judgmental’ Like Cruz,http://blogs.wsj.com/washwire/2016/01/15/cuomo-new-yorkers-not-judgmental-like-cruz/,The Wall Street Journal,Ted Cruz,5.6,6.8,76.22,Abortion,-1,-1,B
107,33280016,female,18-29,republican,Other,OH,First Draft: Ted Cruz’s Iowa Bus Tour: Ethanol Subsidies and Shark Jumping,http://www.nytimes.com/politics/first-draft/2016/01/05/ted-cruzs-iowa-bus-tour-ethanol-subsidies-and-shark-jumping/,The New York Times,Ted Cruz,6.8,6.8,67.76,Immigration,1,1,B
108,33280016,female,18-29,republican,Other,OH,Ted Cruz worry: Big South Carolina loss equals bad Super Tuesday,http://www.cnn.com/2016/02/19/politics/ted-cruz-south-carolina-super-tuesday/index.html,CNN,Ted Cruz,9.1,10.4,67.08,Abortion,0,1,B
109,33280016,female,18-29,republican,Other,OH,Donald Trump just plain wrong on torture (opinion),http://www.cnn.com/2016/02/23/opinions/trump-torture-bergenas/index.html,CNN,Donald Trump,12.3,10.0,42.72,Foreign Policy/National Security,0,2,B
110,24170547,male,64+,independent_other,Donald Trump,NJ,First Draft: Bernie Sanders Tells Minnesotans They Can ‘Make History’,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-tells-minnesotans-they-can-make-history/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,1,0,B
111,24170547,male,64+,independent_other,Donald Trump,NJ,Cuomo: New Yorkers Not ‘Judgmental’ Like Cruz,http://blogs.wsj.com/washwire/2016/01/15/cuomo-new-yorkers-not-judgmental-like-cruz/,The Wall Street Journal,Ted Cruz,5.6,6.8,76.22,Abortion,-1,0,B
112,24170547,male,64+,independent_other,Donald Trump,NJ,First Draft: Ted Cruz’s Iowa Bus Tour: Ethanol Subsidies and Shark Jumping,http://www.nytimes.com/politics/first-draft/2016/01/05/ted-cruzs-iowa-bus-tour-ethanol-subsidies-and-shark-jumping/,The New York Times,Ted Cruz,6.8,6.8,67.76,Immigration,0,0,B
113,24170547,male,64+,independent_other,Donald Trump,NJ,Ted Cruz worry: Big South Carolina loss equals bad Super Tuesday,http://www.cnn.com/2016/02/19/politics/ted-cruz-south-carolina-super-tuesday/index.html,CNN,Ted Cruz,9.1,10.4,67.08,Abortion,-1,0,B
114,24170547,male,64+,independent_other,Donald Trump,NJ,Donald Trump just plain wrong on torture (opinion),http://www.cnn.com/2016/02/23/opinions/trump-torture-bergenas/index.html,CNN,Donald Trump,12.3,10.0,42.72,Foreign Policy/National Security,-1,0,B
115,11106820,male,50-64,democrat,Bernie Sanders,MA,First Draft: Bernie Sanders Tells Minnesotans They Can ‘Make History’,http://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-tells-minnesotans-they-can-make-history/,The New York Times,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,1,0,B
116,11106820,male,50-64,democrat,Bernie Sanders,MA,Cuomo: New Yorkers Not ‘Judgmental’ Like Cruz,http://blogs.wsj.com/washwire/2016/01/15/cuomo-new-yorkers-not-judgmental-like-cruz/,The Wall Street Journal,Ted Cruz,5.6,6.8,76.22,Abortion,-1,0,B
117,11106820,male,50-64,democrat,Bernie Sanders,MA,First Draft: Ted Cruz’s Iowa Bus Tour: Ethanol Subsidies and Shark Jumping,http://www.nytimes.com/politics/first-draft/2016/01/05/ted-cruzs-iowa-bus-tour-ethanol-subsidies-and-shark-jumping/,The New York Times,Ted Cruz,6.8,6.8,67.76,Immigration,-1,0,B
118,11106820,male,50-64,democrat,Bernie Sanders,MA,Ted Cruz worry: Big South Carolina loss equals bad Super Tuesday,http://www.cnn.com/2016/02/19/politics/ted-cruz-south-carolina-super-tuesday/index.html,CNN,Ted Cruz,9.1,10.4,67.08,Abortion,0,0,B
119,11106820,male,50-64,democrat,Bernie Sanders,MA,Donald Trump just plain wrong on torture (opinion),http://www.cnn.com/2016/02/23/opinions/trump-torture-bergenas/index.html,CNN,Donald Trump,12.3,10.0,42.72,Foreign Policy/National Security,-1,0,B
120,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,Bernie Sanders Raised $20 Million in January,http://blogs.wsj.com/washwire/2016/01/31/bernie-sanders-raised-20-million-in-january/,The Wall Street Journal,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,1,1,B
121,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,"Increasingly, Iowans Say Their Caucuses Are Ted Cruz’s to Lose",http://www.nytimes.com/2016/01/07/us/politics/increasingly-iowans-say-their-caucuses-are-ted-cruzs-to-lose.html,The New York Times,Ted Cruz,6.4,7.6,74.19,Campaign Finance,-1,1,B
122,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,"Another Pro-Cruz Super PAC Launches, This One Led by Rick Perry",http://blogs.wsj.com/washwire/2016/02/12/another-pro-cruz-super-pac-launches-this-one-led-by-rick-perry/,The Wall Street Journal,Ted Cruz,6.8,8.0,73.17,Campaign Finance,0,1,B
123,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,Ted Cruz ad features business suits crossing border,http://www.cnn.com/2016/01/05/politics/ted-cruz-immigration-border-ad-business-suits/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Immigration,-1,1,B
124,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,SHARING TOO MUCH? Video raises concern over Clinton using BlackBerry,http://www.foxnews.com/politics/2016/01/25/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,-1,1,B
125,34694174,male,18-29,independent_other,Bernie Sanders,CA,Bernie Sanders Raised $20 Million in January,http://blogs.wsj.com/washwire/2016/01/31/bernie-sanders-raised-20-million-in-january/,The Wall Street Journal,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,1,2,B
126,34694174,male,18-29,independent_other,Bernie Sanders,CA,"Increasingly, Iowans Say Their Caucuses Are Ted Cruz’s to Lose",http://www.nytimes.com/2016/01/07/us/politics/increasingly-iowans-say-their-caucuses-are-ted-cruzs-to-lose.html,The New York Times,Ted Cruz,6.4,7.6,74.19,Campaign Finance,0,2,B
127,34694174,male,18-29,independent_other,Bernie Sanders,CA,"Another Pro-Cruz Super PAC Launches, This One Led by Rick Perry",http://blogs.wsj.com/washwire/2016/02/12/another-pro-cruz-super-pac-launches-this-one-led-by-rick-perry/,The Wall Street Journal,Ted Cruz,6.8,8.0,73.17,Campaign Finance,1,2,B
128,34694174,male,18-29,independent_other,Bernie Sanders,CA,Ted Cruz ad features business suits crossing border,http://www.cnn.com/2016/01/05/politics/ted-cruz-immigration-border-ad-business-suits/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Immigration,0,2,B
129,34694174,male,18-29,independent_other,Bernie Sanders,CA,SHARING TOO MUCH? Video raises concern over Clinton using BlackBerry,http://www.foxnews.com/politics/2016/01/25/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,-1,2,B
130,33345368,female,18-29,democrat,Hillary Clinton,CA,Bernie Sanders Raised $20 Million in January,http://blogs.wsj.com/washwire/2016/01/31/bernie-sanders-raised-20-million-in-january/,The Wall Street Journal,Bernie Sanders,8.0,8.0,64.71,Campaign Finance,1,1,B
131,33345368,female,18-29,democrat,Hillary Clinton,CA,"Increasingly, Iowans Say Their Caucuses Are Ted Cruz’s to Lose",http://www.nytimes.com/2016/01/07/us/politics/increasingly-iowans-say-their-caucuses-are-ted-cruzs-to-lose.html,The New York Times,Ted Cruz,6.4,7.6,74.19,Campaign Finance,-1,0,B
132,33345368,female,18-29,democrat,Hillary Clinton,CA,"Another Pro-Cruz Super PAC Launches, This One Led by Rick Perry",http://blogs.wsj.com/washwire/2016/02/12/another-pro-cruz-super-pac-launches-this-one-led-by-rick-perry/,The Wall Street Journal,Ted Cruz,6.8,8.0,73.17,Campaign Finance,1,1,B
133,33345368,female,18-29,democrat,Hillary Clinton,CA,Ted Cruz ad features business suits crossing border,http://www.cnn.com/2016/01/05/politics/ted-cruz-immigration-border-ad-business-suits/index.html,CNN,Ted Cruz,8.7,10.0,68.1,Immigration,1,1,B
134,33345368,female,18-29,democrat,Hillary Clinton,CA,SHARING TOO MUCH? Video raises concern over Clinton using BlackBerry,http://www.foxnews.com/politics/2016/01/25/video-suggests-clinton-shared-info-that-would-never-be-on-unclassified-system-normally.html,Fox News,Hillary Clinton,13.4,11.2,39.67,Foreign Policy/National Security,-1,0,B
135,36517633,female,18-29,independent_other,Hillary Clinton,NY,First Draft: Ted Cruz ‘Super PAC’ Invests Additional $2.5 Million in Advertising,http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-super-pac-invests-additional-2-5-million-in-advertising/,The New York Times,Ted Cruz,6.0,7.2,75.2,Campaign Finance,-1,1,B
136,36517633,female,18-29,independent_other,Hillary Clinton,NY,Cruz changes tune on rounding up undocumented immigrants,http://www.cnn.com/2016/02/23/politics/ted-cruz-illegal-immigrants-bill-oreilly/index.html,CNN,Ted Cruz,9.5,9.6,60.65,Immigration,-1,1,B
137,36517633,female,18-29,independent_other,Hillary Clinton,NY,"Ad of the Week: From Hillary Clinton, a Single Message Told Across the Decades",http://www.nytimes.com/2016/01/31/us/politics/from-hillary-clinton-a-single-message-told-across-the-decades.html,The New York Times,Hillary Clinton,6.4,7.6,74.19,Campaign Finance,1,2,B
138,36517633,female,18-29,independent_other,Hillary Clinton,NY,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,CNN,Hillary Clinton,13.8,12.8,44.07,Abortion,1,2,B
139,36517633,female,18-29,independent_other,Hillary Clinton,NY,First Draft: 2 Ex-Presidents of Mexico Say No Way Country Is Paying for Donald Trump’s Wall,http://www.nytimes.com/politics/first-draft/2016/02/25/2-ex-presidents-of-mexico-say-no-way-theyre-paying-for-donald-trumps-wall/,The New York Times,Donald Trump,4.8,6.0,78.25,Immigration,-1,2,B
140,36871506,male,18-29,independent_other,Bernie Sanders,AE,First Draft: Ted Cruz ‘Super PAC’ Invests Additional $2.5 Million in Advertising,http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-super-pac-invests-additional-2-5-million-in-advertising/,The New York Times,Ted Cruz,6.0,7.2,75.2,Campaign Finance,0,1,B
141,36871506,male,18-29,independent_other,Bernie Sanders,AE,Cruz changes tune on rounding up undocumented immigrants,http://www.cnn.com/2016/02/23/politics/ted-cruz-illegal-immigrants-bill-oreilly/index.html,CNN,Ted Cruz,9.5,9.6,60.65,Immigration,-1,1,B
142,36871506,male,18-29,independent_other,Bernie Sanders,AE,"Ad of the Week: From Hillary Clinton, a Single Message Told Across the Decades",http://www.nytimes.com/2016/01/31/us/politics/from-hillary-clinton-a-single-message-told-across-the-decades.html,The New York Times,Hillary Clinton,6.4,7.6,74.19,Campaign Finance,1,1,B
143,36871506,male,18-29,independent_other,Bernie Sanders,AE,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,CNN,Hillary Clinton,13.8,12.8,44.07,Abortion,1,1,B
144,36871506,male,18-29,independent_other,Bernie Sanders,AE,First Draft: 2 Ex-Presidents of Mexico Say No Way Country Is Paying for Donald Trump’s Wall,http://www.nytimes.com/politics/first-draft/2016/02/25/2-ex-presidents-of-mexico-say-no-way-theyre-paying-for-donald-trumps-wall/,The New York Times,Donald Trump,4.8,6.0,78.25,Immigration,-1,1,B
145,31063905,female,18-29,democrat,Bernie Sanders,NY,First Draft: Ted Cruz ‘Super PAC’ Invests Additional $2.5 Million in Advertising,http://www.nytimes.com/politics/first-draft/2016/01/19/ted-cruz-super-pac-invests-additional-2-5-million-in-advertising/,The New York Times,Ted Cruz,6.0,7.2,75.2,Campaign Finance,0,1,B
146,31063905,female,18-29,democrat,Bernie Sanders,NY,Cruz changes tune on rounding up undocumented immigrants,http://www.cnn.com/2016/02/23/politics/ted-cruz-illegal-immigrants-bill-oreilly/index.html,CNN,Ted Cruz,9.5,9.6,60.65,Immigration,-1,1,B
147,31063905,female,18-29,democrat,Bernie Sanders,NY,"Ad of the Week: From Hillary Clinton, a Single Message Told Across the Decades",http://www.nytimes.com/2016/01/31/us/politics/from-hillary-clinton-a-single-message-told-across-the-decades.html,The New York Times,Hillary Clinton,6.4,7.6,74.19,Campaign Finance,1,1,B
148,31063905,female,18-29,democrat,Bernie Sanders,NY,Clinton to Planned Parenthood: 'I will always have your back',http://www.cnn.com/2016/01/10/politics/clinton-planned-parenthood/index.html,CNN,Hillary Clinton,13.8,12.8,44.07,Abortion,1,2,B
149,31063905,female,18-29,democrat,Bernie Sanders,NY,First Draft: 2 Ex-Presidents of Mexico Say No Way Country Is Paying for Donald Trump’s Wall,http://www.nytimes.com/politics/first-draft/2016/02/25/2-ex-presidents-of-mexico-say-no-way-theyre-paying-for-donald-trumps-wall/,The New York Times,Donald Trump,4.8,6.0,78.25,Immigration,-1,0,B
150,25111984,female,50-64,democrat,Hillary Clinton,CO,First Draft: Ted Cruz Outlines Plan to Strengthen Military,http://www.nytimes.com/politics/first-draft/2016/02/16/ted-cruz-outlines-plan-to-strengthen-military/,The New York Times,Ted Cruz,9.1,9.2,61.67,Foreign Policy/National Security,0,0,B
151,25111984,female,50-64,democrat,Hillary Clinton,CO,First on XXX: Texas Gov. Greg Abbott to endorse Cruz for president,http://www.cnn.com/2016/02/24/politics/ted-cruz-greg-abbott-texas-endorsement/index.html,CNN,Ted Cruz,10.3,10.4,58.62,Campaign Finance,1,0,B
152,25111984,female,50-64,democrat,Hillary Clinton,CO,Cruz failed to disclose Goldman loan during Senate run,http://feeds.foxnews.com/~r/foxnews/most-popular/~3/WsD1UYfsiQY/cruz-failed-to-disclose-goldman-loan-during-senate-run.html,Fox News,Ted Cruz,10.7,9.6,52.19,Campaign Finance,-1,0,B
153,25111984,female,50-64,democrat,Hillary Clinton,CO,Political fallout for Clinton after North Korea's nuke test,http://www.cnn.com/2016/01/06/politics/north-korea-nuclear-test-clinton-trump/index.html,CNN,Hillary Clinton,10.7,9.6,52.19,Foreign Policy/National Security,-1,-1,B
154,25111984,female,50-64,democrat,Hillary Clinton,CO,The 2016 Race: How to Understand Donald Trump’s Defeat in Iowa,http://www.nytimes.com/2016/02/02/upshot/how-to-understand-donald-trumps-defeat-in-iowa.html,The New York Times,Donald Trump,8.7,8.8,62.68,Campaign Finance,0,-1,B
155,36263705,male,30-49,no_affiliation,Bernie Sanders,WA,First Draft: Ted Cruz Outlines Plan to Strengthen Military,http://www.nytimes.com/politics/first-draft/2016/02/16/ted-cruz-outlines-plan-to-strengthen-military/,The New York Times,Ted Cruz,9.1,9.2,61.67,Foreign Policy/National Security,1,-1,B
